customer_id,age,tenure_months,monthly_data_gb,avg_daily_data_gb,streaming_hours,hotspot_data_gb,streaming_data_ratio,hotspot_data_ratio,monthly_voice_minutes,total_calls,incoming_calls,outgoing_calls,avg_minutes_per_call,monthly_sms,international_minutes,roaming_voice_minutes,roaming_data_gb,international_voice_ratio,roaming_voice_ratio,roaming_data_ratio,monthly_recharge,total_usage_events,calls_per_rupee,data_per_rupee,churn
CUST00126,50.36277112644564,33.66799730854203,16.5,0.55,49.6,2.33,3.0061,0.1412,288.78,157,82,75,1.8394,94,6.46,9.01,0.72,0.0224,0.0312,0.0436,431.42,251,0.3639,0.038246,0
CUST00127,35.25320388555482,51.60585150593769,20.84,0.695,42.76,5.19,2.0518,0.249,275.92,105,51,54,2.6278,70,22.31,10.47,2.89,0.0809,0.0379,0.1387,524.09,175,0.2003,0.039764,0
CUST00128,37.27352388544366,49.8334006942884,13.53,0.451,22.98,3.24,1.6984,0.2395,210.14,124,63,61,1.6947,95,17.46,3.84,2.12,0.0831,0.0183,0.1567,576.96,219,0.2149,0.02345,0
CUST00129,26.414487297540227,94.9176921989779,4.15,0.138,8.07,0.75,1.9446,0.1807,92.67,51,25,26,1.8171,40,7.64,1.64,0.34,0.0824,0.0177,0.0819,193.7,91,0.2633,0.021425,0
CUST00130,31.87357425260264,29.5637490700916,22.16,0.739,77.35,6.3,3.4905,0.2843,60.19,21,9,12,2.8662,91,1.37,0.38,1.2,0.0228,0.0063,0.0542,331.12,112,0.0634,0.066924,0
CUST00131,29.28189536197326,43.81764185593729,11.07,0.369,36.72,0.72,3.3171,0.065,109.62,58,31,27,1.89,76,9.29,2.25,1.67,0.0847,0.0205,0.1509,445.58,134,0.1302,0.024844,0
CUST00132,51.933482605585226,80.60347433916326,0.71,0.024,1.58,0.11,2.2254,0.1549,148.39,152,93,59,0.9762,40,7.73,6.37,0.14,0.0521,0.0429,0.1972,229.9,192,0.6612,0.003088,0
CUST00133,18,48.1496829189178,1.65,0.055,2.58,0.27,1.5636,0.1636,47.51,20,13,7,2.3755,39,2.44,0.39,0.11,0.0514,0.0082,0.0667,205.29,59,0.0974,0.008037,0
CUST00134,24.406758652228326,39.23862685061802,3.48,0.116,7.12,0.51,2.046,0.1466,142.42,94,44,50,1.5151,104,13.21,7.79,0.23,0.0928,0.0547,0.0661,495.99,198,0.1895,0.007016,0
CUST00135,31.59665185646548,12.46110251695442,22.56,0.752,35.39,3.46,1.5687,0.1534,418.13,282,146,136,1.4827,117,47.83,22.25,6.46,0.1144,0.0532,0.2863,874.5,399,0.3225,0.025798,0
CUST00136,21.743046900555736,88.96683967786991,8.92,0.297,24.46,0.97,2.7422,0.1087,94.92,48,29,19,1.9775,80,5.41,1.22,1.94,0.057,0.0129,0.2175,515.54,128,0.0931,0.017302,0
CUST00137,18,50.6091918034951,2.43,0.081,4.55,0.51,1.8724,0.2099,114.6,59,32,27,1.9424,77,8.07,4.88,0.03,0.0704,0.0426,0.0123,476.98,136,0.1237,0.005095,0
CUST00138,52.173241443709536,36.89787520117071,52.44,1.748,82.71,5.03,1.5772,0.0959,91.33,40,21,19,2.2832,72,10.07,0.12,15.44,0.1103,0.0013,0.2944,558.58,112,0.0716,0.093881,1
CUST00139,38.26852499070503,45.44116416120575,6.93,0.231,15.55,0.9,2.2439,0.1299,249.67,201,111,90,1.2421,91,17.86,5.56,0.02,0.0715,0.0223,0.0029,328.83,292,0.6113,0.021075,0
CUST00140,53.11403575930203,79.84486041610292,31.46,1.049,78.27,4.41,2.4879,0.1402,351.12,204,103,101,1.7212,133,29.01,17.4,2.5,0.0826,0.0496,0.0795,897.49,337,0.2273,0.035053,0
CUST00141,46.18795217892742,56.91965140343628,26.58,0.886,74.39,7.2,2.7987,0.2709,414.54,250,118,132,1.6582,116,21.99,14.71,7.31,0.053,0.0355,0.275,1010.18,366,0.2475,0.026312,0
CUST00142,36.00112829620867,64.23222377613783,18.38,0.613,35.06,5.07,1.9075,0.2758,156.52,72,43,29,2.1739,89,3.93,3.54,0.44,0.0251,0.0226,0.0239,419.16,161,0.1718,0.04385,0
CUST00143,37.50822652418789,99.00707166765434,3.05,0.102,9.66,0.17,3.1672,0.0557,148.78,53,34,19,2.8072,84,2.78,1.32,0.78,0.0187,0.0089,0.2557,357.43,137,0.1483,0.008533,0
CUST00144,36.9657234488355,20.97591656641132,7.03,0.234,18.58,0.69,2.643,0.0982,136.49,66,34,32,2.068,94,6.16,0.76,0.31,0.0451,0.0056,0.0441,371.38,160,0.1777,0.018929,0
CUST00145,43.70610790735542,87.63373732438444,9.18,0.306,16.79,0.59,1.829,0.0643,334.97,218,113,105,1.5366,84,34.12,22.61,0.49,0.1019,0.0675,0.0534,398.77,302,0.5467,0.023021,0
CUST00146,40.1486779809785,49.95974904223716,1.4,0.047,4.73,0.3,3.3786,0.2143,189.74,123,77,46,1.5426,37,21.72,8.67,0.33,0.1145,0.0457,0.2357,228.82,160,0.5375,0.006118,0
CUST00147,33.20894868007404,67.13368538953127,30.2,1.007,58.37,7.57,1.9328,0.2507,73.08,57,30,27,1.2821,81,4.31,0.91,8.11,0.059,0.0125,0.2685,634.93,138,0.0898,0.047564,0
CUST00148,43.45913848618457,16.5515432888448,10.13,0.338,28.47,2.01,2.8105,0.1984,154.14,114,61,53,1.3521,71,2.04,4.45,1.4,0.0132,0.0289,0.1382,271.99,185,0.4191,0.037244,0
CUST00149,32.64312658117983,34.263924090055944,3.6,0.12,11.81,0.47,3.2806,0.1306,93.88,49,28,21,1.9159,33,9.97,6.43,0.04,0.1062,0.0685,0.0111,255.16,82,0.192,0.014109,0
CUST00150,53.29639433423198,45.7494494278167,4.73,0.158,12.24,0.92,2.5877,0.1945,137.2,233,118,115,0.5888,89,7.32,3.38,0.45,0.0534,0.0246,0.0951,338.67,322,0.688,0.013966,0
CUST00151,30.90413733327604,8.755747420465564,13.53,0.451,22.21,3.29,1.6415,0.2432,195.46,120,64,56,1.6288,118,10.14,11.43,0.06,0.0519,0.0585,0.0044,941.25,238,0.1275,0.014375,0
CUST00152,32.66865247441655,9.430281499002108,3.22,0.107,6.77,0.39,2.1025,0.1211,58.99,22,12,10,2.6814,34,1.97,1.96,0.34,0.0334,0.0332,0.1056,193.57,56,0.1137,0.016635,0
CUST00153,29.86316324810896,50.03030149468636,4.31,0.144,9.14,0.55,2.1206,0.1276,72.6,26,16,10,2.7923,34,3.08,3.34,0.85,0.0424,0.046,0.1972,236.49,60,0.1099,0.018225,0
CUST00154,27.45117132666131,4.647370261631166,2.41,0.08,4.6,0.2,1.9087,0.083,202.01,111,60,51,1.8199,76,14.05,3.2,0.19,0.0696,0.0158,0.0788,329.32,187,0.3371,0.007318,0
CUST00155,23.242018305846933,9.0867993727671,19.33,0.644,41.68,4.93,2.1562,0.255,160.12,102,52,50,1.5698,130,3.08,2.16,3.78,0.0192,0.0135,0.1956,1021.87,232,0.0998,0.018916,0
CUST00156,36.95131185913769,97.18747588908128,0.99,0.033,1.89,0.28,1.9091,0.2828,74.28,43,22,21,1.7274,35,1.54,2.44,0.28,0.0207,0.0328,0.2828,174.1,78,0.247,0.005686,0
CUST00157,39.87276189957584,26.938510223008468,21.3,0.71,50.36,3.88,2.3643,0.1822,43.71,11,6,5,3.9736,79,4.79,0.85,2.98,0.1096,0.0194,0.1399,613.77,90,0.0179,0.034704,0
CUST00158,41.87904274305822,65.00171162496433,7.89,0.263,18.13,0.66,2.2978,0.0837,126.11,56,25,31,2.252,75,2.92,0.41,0.49,0.0232,0.0033,0.0621,570.51,131,0.0982,0.01383,0
CUST00159,20.54305029122088,42.11724890795728,2.68,0.089,8.67,0.18,3.2351,0.0672,81.36,22,12,10,3.6982,39,3.52,2.25,0.74,0.0433,0.0277,0.2761,202.46,61,0.1087,0.013237,0
CUST00160,37.05097832629585,71.1249918524579,7.95,0.265,15.13,2.2,1.9031,0.2767,23.39,17,10,7,1.3759,65,1.81,0.26,2.26,0.0774,0.0111,0.2843,794.86,82,0.0214,0.010002,0
CUST00161,18,37.48824801368434,5.25,0.175,10.56,1.33,2.0114,0.2533,56.39,24,16,8,2.3496,95,3.01,1.26,0.21,0.0534,0.0223,0.04,426.35,119,0.0563,0.012314,0
CUST00162,38.67146901435742,68.65930660601447,37.49,1.25,59.16,2.21,1.578,0.0589,118.73,48,27,21,2.4735,80,5.46,7.06,10.12,0.046,0.0595,0.2699,716.56,128,0.067,0.052319,0
CUST00163,28.881104688017576,35.54918165114621,45.91,1.53,86.3,12.06,1.8798,0.2627,159.85,84,44,40,1.903,61,15.4,6.74,4.02,0.0963,0.0422,0.0876,796.6,145,0.1054,0.057632,0
CUST00164,52.36725635715094,69.90847224250383,6.23,0.208,19.2,0.62,3.0819,0.0995,210.21,141,91,50,1.4909,85,3.16,12.78,0.24,0.015,0.0608,0.0385,317.15,226,0.4446,0.019644,0
CUST00165,32.63924063593429,29.31240186662493,1.66,0.055,4.16,0.19,2.506,0.1145,65.03,31,14,17,2.0977,33,2.75,2.67,0.06,0.0423,0.0411,0.0361,186.4,64,0.1663,0.008906,0
CUST00166,31.977353860937143,120,5.03,0.168,12.21,1.01,2.4274,0.2008,542.21,311,142,169,1.7434,76,14.17,15.3,1.15,0.0261,0.0282,0.2286,645.37,387,0.4819,0.007794,0
CUST00167,18,14.719668309530045,4.62,0.154,9.38,0.61,2.0303,0.132,184.17,89,35,54,2.0693,88,3.42,4.27,0.12,0.0186,0.0232,0.026,404.28,177,0.2201,0.011428,0
CUST00168,18,39.45465821418017,2.84,0.095,4.26,0.71,1.5,0.25,77.75,32,18,14,2.4297,38,1.38,3.71,0.65,0.0177,0.0477,0.2289,267.71,70,0.1195,0.010608,0
CUST00169,18,65.4562527789177,0.81,0.027,1.69,0.1,2.0864,0.1235,16.34,4,2,2,4.085,37,0.77,1.28,0.06,0.0471,0.0783,0.0741,166.11,41,0.0241,0.004876,0
CUST00170,18,24.96254563692749,12.37,0.412,31.3,1.03,2.5303,0.0833,25.92,18,7,11,1.44,58,2.91,1.39,1.55,0.1123,0.0536,0.1253,715.23,76,0.0252,0.017295,1
CUST00171,28.01046722043821,26.54732614569817,28.58,0.953,79.24,6.14,2.7726,0.2148,23.65,15,8,7,1.5767,77,0.92,1.07,1.23,0.0389,0.0452,0.043,623.9,92,0.024,0.045809,0
CUST00172,34.02895262542931,56.33943125471665,1.36,0.045,2.39,0.35,1.7574,0.2574,101.55,59,31,28,1.7212,33,11.41,6.13,0.27,0.1124,0.0604,0.1985,234.8,92,0.2513,0.005792,1
CUST00173,18,39.26311112769211,5.92,0.197,18.51,1.5,3.1267,0.2534,147.63,69,41,28,2.1396,86,12.13,3.39,0.81,0.0822,0.023,0.1368,438.77,155,0.1573,0.013492,0
CUST00174,29.9162896338116,47.00442074116329,1.1,0.037,2.35,0.21,2.1364,0.1909,59.62,28,15,13,2.1293,25,1.75,1.53,0.13,0.0294,0.0257,0.1182,265.57,53,0.1054,0.004142,0
CUST00175,27.448935264847325,41.700015570146576,18.85,0.628,39.57,2.3,2.0992,0.122,33.05,22,12,10,1.5023,60,3.96,2.15,4.55,0.1198,0.0651,0.2414,790.84,82,0.0278,0.023835,0
CUST00176,25.325223085483284,66.30664064492814,2.93,0.098,8.12,0.65,2.7713,0.2218,231.82,103,54,49,2.2507,32,11.11,8.39,0.4,0.0479,0.0362,0.1365,246.07,135,0.4186,0.011907,0
CUST00177,31.00472034789085,42.63592953362118,69.89,2.33,193.84,18.97,2.7735,0.2714,68.03,24,12,12,2.8346,77,2.89,3.28,14.5,0.0425,0.0482,0.2075,768.81,101,0.0312,0.090907,0
CUST00178,26.317684972296377,44.58115259400251,4.09,0.136,7.27,0.34,1.7775,0.0831,331.99,161,104,57,2.062,108,7.11,26.56,0.96,0.0214,0.08,0.2347,470.22,269,0.3424,0.008698,0
CUST00179,28.529205631922807,21.86304482575692,14.13,0.471,37.64,2.27,2.6638,0.1607,159.28,98,55,43,1.6253,119,7.66,2.91,2.61,0.0481,0.0183,0.1847,961.84,217,0.1019,0.014691,0
CUST00180,38.26992115048796,66.35725492722477,1.53,0.051,4.34,0.19,2.8366,0.1242,99.44,40,20,20,2.486,47,3.21,0.97,0.44,0.0323,0.0098,0.2876,226.28,87,0.1768,0.006762,0
CUST00181,31.721380538516662,120,8.67,0.289,14.37,1.91,1.6574,0.2203,275.04,144,59,85,1.91,100,32.3,14.32,1.43,0.1174,0.0521,0.1649,465.02,244,0.3097,0.018644,0
CUST00182,41.933744290301945,22.740471381880774,1.3,0.043,3.38,0.09,2.6,0.0692,90.4,46,23,23,1.9652,23,7.98,2.12,0.09,0.0883,0.0235,0.0692,214.41,69,0.2145,0.006063,1
CUST00183,19.903906320969693,13.599457522945716,41.09,1.37,95.41,8.24,2.322,0.2005,177.31,68,36,32,2.6075,115,12.64,8.67,6.68,0.0713,0.0489,0.1626,968.24,183,0.0702,0.042438,0
CUST00184,32.53325179262258,41.236330935585386,5.51,0.184,8.7,1.43,1.5789,0.2595,604.67,424,236,188,1.4261,84,10.2,41.86,0.4,0.0169,0.0692,0.0726,755,508,0.5616,0.007298,0
CUST00185,24.578728261683967,9.675198950189506,12.72,0.424,40.51,1.21,3.1847,0.0951,146.54,99,46,53,1.4802,73,15.69,11.1,0.32,0.1071,0.0757,0.0252,365.1,172,0.2712,0.03484,0
CUST00186,42.06335693480997,33.41223903490453,33.07,1.102,114.59,2.15,3.4651,0.065,74.53,85,44,41,0.8768,83,3.62,2.19,7.5,0.0486,0.0294,0.2268,615.47,168,0.1381,0.053731,0
CUST00187,24.64368384138402,14.129661980126752,4.38,0.146,11.57,0.7,2.6416,0.1598,621.73,231,118,113,2.6915,92,11.32,36.5,0.35,0.0182,0.0587,0.0799,465.15,323,0.4966,0.009416,0
CUST00188,20.174095923359506,21.54246797565766,42.78,1.426,76.43,3.94,1.7866,0.0921,46.38,21,10,11,2.2086,77,5.42,1.68,4.03,0.1169,0.0362,0.0942,651.61,98,0.0322,0.065653,0
CUST00189,33.95605243643247,88.51519031604835,7.08,0.236,12.83,0.8,1.8121,0.113,162.09,75,45,30,2.1612,103,8.96,0.28,2.1,0.0553,0.0017,0.2966,385.06,178,0.1948,0.018387,0
CUST00190,27.48339816165785,91.9367385943344,3.46,0.115,7.59,0.49,2.1936,0.1416,111.98,48,30,18,2.3329,37,12.1,5.22,0.42,0.1081,0.0466,0.1214,237.48,85,0.2021,0.01457,1
CUST00191,39.48537947341988,112.27451962525696,4.81,0.16,14.79,0.64,3.0748,0.1331,1.16,0,0,0,0,38,0.01,0.06,0.64,0.0086,0.0517,0.1331,212.79,38,0,0.022604,1
CUST00192,30.09757118559678,91.5295185415587,1.74,0.058,4.02,0.16,2.3103,0.092,558.84,301,162,139,1.8566,81,44.66,11.73,0.48,0.0799,0.021,0.2759,699.24,382,0.4305,0.002488,0
CUST00193,28.64984170627544,25.27978472467825,25.69,0.856,57.61,6.61,2.2425,0.2573,257.55,216,102,114,1.1924,101,21.48,17.97,6.09,0.0834,0.0698,0.2371,916.88,317,0.2356,0.028019,0
CUST00194,28.12509019875469,76.29145901223363,52.19,1.74,110.36,9.57,2.1146,0.1834,41.92,20,11,9,2.096,59,0.7,3.26,13.46,0.0167,0.0778,0.2579,701.17,79,0.0285,0.074433,0
CUST00195,35.595077666386615,120,5.62,0.187,18.77,1.55,3.3399,0.2758,88.59,58,33,25,1.5274,86,9.02,4.28,0.79,0.1018,0.0483,0.1406,555.15,144,0.1045,0.010123,1
CUST00196,28.483677333140434,47.57507345314643,13.29,0.443,32.13,3.93,2.4176,0.2957,56.39,18,12,6,3.1328,102,2.99,1.04,0.85,0.053,0.0184,0.064,412.75,120,0.0436,0.032199,0
CUST00197,33.07920067383957,83.2046900451479,31.43,1.048,89.49,3.23,2.8473,0.1028,189.68,77,47,30,2.4634,76,11.86,7.14,0.62,0.0625,0.0376,0.0197,666.09,153,0.1156,0.047186,0
CUST00198,35.84127920039229,64.55728952446071,11,0.367,36.42,1.36,3.3109,0.1236,429.69,174,85,89,2.4695,98,46.36,7.45,0.26,0.1079,0.0173,0.0236,458.25,272,0.3797,0.024004,0
CUST00199,27.70521736012384,69.13146488704604,6.46,0.215,11.95,0.87,1.8498,0.1347,230.44,76,38,38,3.0321,88,9.36,14.33,0.27,0.0406,0.0622,0.0418,480.79,164,0.1581,0.013436,0
CUST00200,40.16240462969933,77.36540962265173,4.3,0.143,9.19,0.38,2.1372,0.0884,622.12,283,141,142,2.1983,88,12.29,2.51,0.35,0.0198,0.004,0.0814,722.99,371,0.3914,0.005948,0
CUST00201,27.83860770360344,42.46146923045093,31.2,1.04,82.94,5.2,2.6583,0.1667,108.35,44,27,17,2.4625,77,3.13,2.68,7.28,0.0289,0.0247,0.2333,655.05,121,0.0672,0.04763,0
CUST00202,18.744652777850977,52.07236500424796,1.77,0.059,4.45,0.1,2.5141,0.0565,145.75,78,43,35,1.8686,45,9.05,6.12,0.12,0.0621,0.042,0.0678,196.52,123,0.3969,0.009007,0
CUST00203,23.213100368749387,118.1546475260472,1.67,0.056,3.27,0.19,1.9581,0.1138,219.68,132,76,56,1.6642,33,2.95,10.88,0.21,0.0134,0.0495,0.1257,246.23,165,0.5361,0.006782,0
CUST00204,23.32259608729659,29.880667312410903,10.93,0.364,35.46,1.45,3.2443,0.1327,554.12,184,97,87,3.0115,84,8.41,24.11,1.5,0.0152,0.0435,0.1372,671.14,268,0.2742,0.016286,0
CUST00205,18.656558704080084,60.79688580082644,35.9,1.197,99.66,9.44,2.776,0.263,39.74,17,7,10,2.3376,68,2.91,2.4,3.34,0.0732,0.0604,0.093,699.7,85,0.0243,0.051308,0
CUST00206,32.50645378818759,82.4586365734964,1.41,0.047,4.06,0.16,2.8794,0.1135,34.21,9,4,5,3.8011,35,3.99,0.49,0.07,0.1166,0.0143,0.0496,210.41,44,0.0428,0.006701,0
CUST00207,31.192908803739428,47.34724704604127,0.64,0.021,2.03,0.05,3.1719,0.0781,36.81,18,10,8,2.045,30,2.94,1.29,0.05,0.0799,0.035,0.0781,148.46,48,0.1212,0.004311,0
CUST00208,40.81215884073383,6.289865881602821,50.91,1.697,122.57,10.57,2.4076,0.2076,33.92,16,9,7,2.12,73,3.42,1.85,13.02,0.1008,0.0545,0.2557,489.71,89,0.0327,0.103959,0
CUST00209,18,65.7631702288223,0.8,0.027,2.19,0.05,2.7375,0.0625,40.26,25,14,11,1.6104,34,2.87,2.84,0.24,0.0713,0.0705,0.3,237.07,59,0.1055,0.003375,1
CUST00210,27.125113367303097,41.09506607221346,1.21,0.04,3.01,0.15,2.4876,0.124,76.76,32,18,14,2.3988,33,1.9,0,0.13,0.0248,0,0.1074,178.04,65,0.1797,0.006796,0
CUST00211,18,61.5604874985627,3.95,0.132,6.79,0.51,1.719,0.1291,182.93,108,73,35,1.6938,80,16.75,2.6,0.55,0.0916,0.0142,0.1392,502.91,188,0.2148,0.007854,0
CUST00212,44.975147319074594,19.43623340855601,20.59,0.686,72.03,4.68,3.4983,0.2273,83.76,87,47,40,0.9628,63,8.87,4.36,2.07,0.1059,0.0521,0.1005,777.6,150,0.1119,0.026479,0
CUST00213,39.03060488658778,16.266435906740163,21.15,0.705,33.73,2.09,1.5948,0.0988,122.03,55,28,27,2.2187,90,13.7,6.02,2.32,0.1123,0.0493,0.1097,597.91,145,0.092,0.035373,0
CUST00214,31.77885726980675,109.19515234088117,1.26,0.042,3.96,0.31,3.1429,0.246,106.4,63,37,26,1.6889,39,11.61,2.88,0.26,0.1091,0.0271,0.2063,134.53,102,0.4683,0.009366,1
CUST00215,18.03391241791628,70.53371427374269,68.22,2.274,220.47,19.42,3.2318,0.2847,197.51,116,72,44,1.7027,68,21.45,10.2,15.05,0.1086,0.0516,0.2206,715.81,184,0.1621,0.095305,1
CUST00216,42.74814057585692,11.244614579852572,4.06,0.135,9.02,0.36,2.2217,0.0887,50.8,43,28,15,1.1814,37,3.88,1.72,0.39,0.0764,0.0339,0.0961,195.96,80,0.2194,0.020719,0
CUST00217,40.92436361185124,62.506377851852,28.53,0.951,63.46,6.79,2.2243,0.238,318.19,201,84,117,1.583,95,21.8,22.41,1.24,0.0685,0.0704,0.0435,410.07,296,0.4902,0.069573,0
CUST00218,34.288915367270405,84.55151306077035,26.1,0.87,55.77,5.43,2.1368,0.208,263.46,159,93,66,1.657,69,14.12,7.88,5.54,0.0536,0.0299,0.2123,757.96,228,0.2098,0.034435,1
CUST00219,41.058910317691456,26.32284671607042,10.48,0.349,27.32,2.21,2.6069,0.2109,146.41,119,59,60,1.2303,66,5.81,8.35,1.38,0.0397,0.057,0.1317,575.58,185,0.2067,0.018208,0
CUST00220,22.95248186280862,109.9188331342292,3.88,0.129,12.94,0.56,3.3351,0.1443,508.9,280,164,116,1.8175,85,30.99,24.23,1.07,0.0609,0.0476,0.2758,460.61,365,0.6079,0.008424,0
CUST00221,30.888008285402297,20.03655659577496,53.11,1.77,178.03,5.55,3.3521,0.1045,86.84,53,29,24,1.6385,82,4.28,3.64,6.52,0.0493,0.0419,0.1228,688.74,135,0.077,0.077112,0
CUST00222,22.523163577485647,36.41947279971157,39.82,1.327,127.01,3.94,3.1896,0.0989,112.59,81,38,43,1.39,83,2.09,8.92,0.33,0.0186,0.0792,0.0083,574,164,0.1411,0.069373,1
CUST00223,38.00972322703966,86.96680383370962,1.03,0.034,2.46,0.08,2.3883,0.0777,33.53,14,7,7,2.395,31,1.36,2.67,0.22,0.0406,0.0796,0.2136,186.66,45,0.075,0.005518,0
CUST00224,36.81834600776454,49.61918811337854,11.58,0.386,27.53,1.62,2.3774,0.1399,217.5,88,45,43,2.4716,103,6.79,0.1,3.42,0.0312,0.0005,0.2953,458.4,191,0.192,0.025262,0
CUST00225,50.22224560269453,61.061048851476535,6.67,0.222,22.14,1.65,3.3193,0.2474,186.73,115,51,64,1.6237,89,8.84,2.26,0.93,0.0473,0.0121,0.1394,429.81,204,0.2676,0.015518,0
CUST00226,28.882312736443964,28.68073701206966,2.36,0.079,5.46,0.35,2.3136,0.1483,44.94,30,14,16,1.498,43,1.46,0.04,0.67,0.0325,0.0009,0.2839,162.96,73,0.1841,0.014482,0
CUST00227,18,32.699742898090044,12.33,0.411,38.6,1.51,3.1306,0.1225,162.82,131,71,60,1.2429,125,9.51,12.05,0.6,0.0584,0.074,0.0487,945.52,256,0.1385,0.01304,1
CUST00228,28.8894296479894,35.38038373327041,11.19,0.373,33.43,2.65,2.9875,0.2368,306.62,234,120,114,1.3103,99,23.94,10.14,0.71,0.0781,0.0331,0.0634,313.55,333,0.7463,0.035688,0
CUST00229,31.598563243458752,79.46494187429994,2.35,0.078,7.62,0.45,3.2426,0.1915,702.09,370,199,171,1.8975,80,26.13,10.36,0.24,0.0372,0.0148,0.1021,554.88,450,0.6668,0.004235,0
CUST00230,37.06795025059635,55.59420666524558,43.14,1.438,117.37,9.8,2.7207,0.2272,116.75,77,42,35,1.5162,74,5.06,1.99,5.25,0.0433,0.017,0.1217,686.44,151,0.1122,0.062846,0
CUST00231,24.617111693832747,76.22454019398882,5.09,0.17,17.8,1.5,3.4971,0.2947,376.5,189,103,86,1.9921,87,31.78,25.1,1.37,0.0844,0.0667,0.2692,592.82,276,0.3188,0.008586,0
CUST00232,43.48162811268392,47.10207050554154,14.27,0.476,39.47,1.3,2.7659,0.0911,25.23,6,4,2,4.205,90,0.58,0.24,4.16,0.023,0.0095,0.2915,343.04,96,0.0175,0.041599,0
CUST00233,26.7592689098582,63.37044908731284,18.72,0.624,58.7,3.48,3.1357,0.1859,143.41,80,45,35,1.7926,72,3.95,10.96,2.87,0.0275,0.0764,0.1533,773.42,152,0.1034,0.024204,0
CUST00234,40.36753263530426,75.41556482841422,15.01,0.5,26.05,1.62,1.7355,0.1079,203.98,99,66,33,2.0604,81,4.43,7.67,3.14,0.0217,0.0376,0.2092,364.01,180,0.272,0.041235,1
CUST00235,18,46.9038418025656,2.95,0.098,4.89,0.84,1.6576,0.2847,32.15,16,8,8,2.0094,31,2.87,1.75,0.56,0.0893,0.0544,0.1898,226.05,47,0.0708,0.01305,0
CUST00236,29.345759478181066,18.59799479946395,31.53,1.051,49.75,7.49,1.5779,0.2376,215.41,159,80,79,1.3548,55,22.22,15.26,8.14,0.1032,0.0708,0.2582,859.61,214,0.185,0.036679,1
CUST00237,30.171244443146577,46.37863417798815,3.84,0.128,6.59,0.47,1.7161,0.1224,134.99,54,35,19,2.4998,95,2.74,10.5,0.12,0.0203,0.0778,0.0313,385.73,149,0.14,0.009955,0
CUST00238,28.517488861389065,57.67688689118667,4.24,0.141,7.32,0.88,1.7264,0.2075,61.93,39,19,20,1.5879,37,3.62,4.82,0.71,0.0585,0.0778,0.1675,171.81,76,0.227,0.024678,0
CUST00239,32.8156313663529,61.223394161093616,61.42,2.047,147.6,9.75,2.4031,0.1587,56.64,23,14,9,2.4626,66,2.8,0.07,14.89,0.0494,0.0012,0.2424,791.52,89,0.0291,0.077598,0
CUST00240,40.86202430861526,57.664193826056106,2.5,0.083,7.4,0.31,2.96,0.124,53.23,18,9,9,2.9572,37,2.61,0.87,0.58,0.049,0.0163,0.232,239.91,55,0.075,0.010421,0
CUST00241,20.10486591726545,16.974928253449924,25.08,0.836,50.27,3.77,2.0044,0.1503,247.6,94,59,35,2.634,120,23.84,5.13,5.77,0.0963,0.0207,0.2301,1120.05,214,0.0839,0.022392,0
CUST00242,31.07907044773949,44.60272885453951,30.21,1.007,47.33,5.31,1.5667,0.1758,370.46,168,101,67,2.2051,118,29.55,27.24,8.89,0.0798,0.0735,0.2943,919.84,286,0.1826,0.032843,0
CUST00243,23.968435377441864,15.563490067212602,29.13,0.971,80.15,3.26,2.7515,0.1119,196.31,92,48,44,2.1338,115,18.17,3.41,0.25,0.0926,0.0174,0.0086,999.11,207,0.0921,0.029156,0
CUST00244,29.66340614617184,105.78210497299229,5.73,0.191,18.48,0.76,3.2251,0.1326,137.24,49,25,24,2.8008,92,14.66,3.77,0.18,0.1068,0.0275,0.0314,342.25,141,0.1432,0.016742,0
CUST00245,29.2754923797171,84.5818182852147,1.87,0.062,6.34,0.15,3.3904,0.0802,62.26,40,19,21,1.5565,33,2.19,1.27,0.09,0.0352,0.0204,0.0481,183.78,73,0.2177,0.010175,0
CUST00246,33.705134754664,14.56977863223039,25.21,0.84,67.28,3.7,2.6688,0.1468,349.95,163,81,82,2.1469,119,9.66,13.78,4.39,0.0276,0.0394,0.1741,1183.58,282,0.1377,0.0213,0
CUST00247,18,68.4507282187084,12.28,0.409,18.61,2.37,1.5155,0.193,167.41,73,45,28,2.2933,72,11.37,10.31,1.59,0.0679,0.0616,0.1295,457.23,145,0.1597,0.026857,0
CUST00248,18,57.10387579736072,50.21,1.674,76.08,10.71,1.5152,0.2133,271.04,187,98,89,1.4494,121,18.93,0.36,0.97,0.0698,0.0013,0.0193,861.16,308,0.2171,0.058305,0
CUST00249,18,25.711229392256246,12.38,0.413,36.61,3.7,2.9572,0.2989,368.54,183,79,104,2.0139,148,6.56,24.1,1.04,0.0178,0.0654,0.084,973.09,331,0.1881,0.012722,0
CUST00250,32.03302356169224,14.88372969422205,2.63,0.088,4.34,0.64,1.6502,0.2433,821.07,326,142,184,2.5186,78,51.26,26.3,0.31,0.0624,0.032,0.1179,594.38,404,0.5485,0.004425,0
CUST00251,47.52995668848651,76.7117042747264,2.48,0.083,4.55,0.53,1.8347,0.2137,230.45,313,147,166,0.7363,92,10.41,3.77,0.38,0.0452,0.0164,0.1532,408.37,405,0.7665,0.006073,0
CUST00252,18,69.83002307591256,7.33,0.244,18.43,1.33,2.5143,0.1814,282.75,172,74,98,1.6439,92,33.13,21.37,1.66,0.1172,0.0756,0.2265,272.87,264,0.6303,0.026863,1
