customer_id,age,tenure_months,monthly_data_gb,avg_daily_data_gb,streaming_hours,hotspot_data_gb,monthly_voice_minutes,total_calls,incoming_calls,outgoing_calls,international_minutes,roaming_voice_minutes,monthly_sms,roaming_data_gb,monthly_recharge,city,operator,network_type,account_type,churn
CUST00164,52.36725635715094,69.90847224250383,6.23,0.208,19.2,0.62,210.21,141,91,50,3.16,12.78,85,0.24,317.15,Mumbai,Airtel,5G,Individual,0
CUST00165,32.63924063593429,29.31240186662493,1.66,0.055,4.16,0.19,65.03,31,14,17,2.75,2.67,33,0.06,186.4,Chennai,Vi,5G,Individual,0
CUST00166,31.977353860937143,120,5.03,0.168,12.21,1.01,542.21,311,142,169,14.17,15.3,76,1.15,645.37,Delhi,Airtel,5G,Individual,0
CUST00167,18,14.719668309530045,4.62,0.154,9.38,0.61,184.17,89,35,54,3.42,4.27,88,0.12,404.28,Noida,Airtel,4G,Individual,0
CUST00168,18,39.45465821418017,2.84,0.095,4.26,0.71,77.75,32,18,14,1.38,3.71,38,0.65,267.71,Pune,Vi,5G,Individual,0
CUST00169,18,65.4562527789177,0.81,0.027,1.69,0.1,16.34,4,2,2,0.77,1.28,37,0.06,166.11,Mumbai,Jio,5G,Individual,0
CUST00170,18,24.96254563692749,12.37,0.412,31.3,1.03,25.92,18,7,11,2.91,1.39,58,1.55,715.23,Pune,Jio,4G,Individual,1
CUST00171,28.01046722043821,26.54732614569817,28.58,0.953,79.24,6.14,23.65,15,8,7,0.92,1.07,77,1.23,623.9,Chennai,Airtel,5G,Individual,0
CUST00172,34.02895262542931,56.33943125471665,1.36,0.045,2.39,0.35,101.55,59,31,28,11.41,6.13,33,0.27,234.8,Pune,Jio,4G,Family,1
CUST00173,18,39.26311112769211,5.92,0.197,18.51,1.5,147.63,69,41,28,12.13,3.39,86,0.81,438.77,Chennai,Jio,5G,Individual,0
CUST00174,29.9162896338116,47.00442074116329,1.1,0.037,2.35,0.21,59.62,28,15,13,1.75,1.53,25,0.13,265.57,Chennai,Jio,5G,Individual,0
CUST00175,27.448935264847325,41.700015570146576,18.85,0.628,39.57,2.3,33.05,22,12,10,3.96,2.15,60,4.55,790.84,Bengaluru,Airtel,5G,Individual,0
CUST00176,25.325223085483284,66.30664064492814,2.93,0.098,8.12,0.65,231.82,103,54,49,11.11,8.39,32,0.4,246.07,Hyderabad,Jio,5G,Individual,0
CUST00177,31.00472034789085,42.63592953362118,69.89,2.33,193.84,18.97,68.03,24,12,12,2.89,3.28,77,14.5,768.81,Noida,Jio,5G,Individual,0
CUST00178,26.317684972296377,44.58115259400251,4.09,0.136,7.27,0.34,331.99,161,104,57,7.11,26.56,108,0.96,470.22,Lucknow,Airtel,5G,Individual,0
CUST00179,28.529205631922807,21.86304482575692,14.13,0.471,37.64,2.27,159.28,98,55,43,7.66,2.91,119,2.61,961.84,Pune,Airtel,5G,Individual,0
CUST00180,38.26992115048796,66.35725492722477,1.53,0.051,4.34,0.19,99.44,40,20,20,3.21,0.97,47,0.44,226.28,Bengaluru,Jio,5G,Individual,0
CUST00181,31.721380538516662,120,8.67,0.289,14.37,1.91,275.04,144,59,85,32.3,14.32,100,1.43,465.02,Gurugram,Jio,5G,Individual,0
CUST00182,41.933744290301945,22.740471381880774,1.3,0.043,3.38,0.09,90.4,46,23,23,7.98,2.12,23,0.09,214.41,Chennai,Jio,4G,Individual,1
CUST00183,19.903906320969693,13.599457522945716,41.09,1.37,95.41,8.24,177.31,68,36,32,12.64,8.67,115,6.68,968.24,Pune,BSNL,4G,Individual,0
CUST00184,32.53325179262258,41.236330935585386,5.51,0.184,8.7,1.43,604.67,424,236,188,10.2,41.86,84,0.4,755,Gurugram,BSNL,4G,Individual,0
CUST00185,24.578728261683967,9.675198950189506,12.72,0.424,40.51,1.21,146.54,99,46,53,15.69,11.1,73,0.32,365.1,Gurugram,Airtel,5G,Business,0
CUST00186,42.06335693480997,33.41223903490453,33.07,1.102,114.59,2.15,74.53,85,44,41,3.62,2.19,83,7.5,615.47,Pune,Airtel,5G,Family,0
CUST00187,24.64368384138402,14.129661980126752,4.38,0.146,11.57,0.7,621.73,231,118,113,11.32,36.5,92,0.35,465.15,Lucknow,Vi,4G,Individual,0
CUST00188,20.174095923359506,21.54246797565766,42.78,1.426,76.43,3.94,46.38,21,10,11,5.42,1.68,77,4.03,651.61,Chennai,Jio,5G,Individual,0
CUST00189,33.95605243643247,88.51519031604835,7.08,0.236,12.83,0.8,162.09,75,45,30,8.96,0.28,103,2.1,385.06,Noida,Jio,4G,Individual,0
CUST00190,27.48339816165785,91.9367385943344,3.46,0.115,7.59,0.49,111.98,48,30,18,12.1,5.22,37,0.42,237.48,Bengaluru,Airtel,5G,Family,1
CUST00191,39.48537947341988,112.27451962525696,4.81,0.16,14.79,0.64,1.16,0,0,0,0.01,0.06,38,0.64,212.79,Chennai,Vi,5G,Family,1
CUST00192,30.09757118559678,91.5295185415587,1.74,0.058,4.02,0.16,558.84,301,162,139,44.66,11.73,81,0.48,699.24,Chennai,Airtel,5G,Individual,0
CUST00193,28.64984170627544,25.27978472467825,25.69,0.856,57.61,6.61,257.55,216,102,114,21.48,17.97,101,6.09,916.88,Noida,Airtel,4G,Individual,0
CUST00194,28.12509019875469,76.29145901223363,52.19,1.74,110.36,9.57,41.92,20,11,9,0.7,3.26,59,13.46,701.17,Noida,Airtel,4G,Individual,0
CUST00195,35.595077666386615,120,5.62,0.187,18.77,1.55,88.59,58,33,25,9.02,4.28,86,0.79,555.15,Noida,Jio,5G,Individual,1
CUST00196,28.483677333140434,47.57507345314643,13.29,0.443,32.13,3.93,56.39,18,12,6,2.99,1.04,102,0.85,412.75,Bengaluru,BSNL,5G,Individual,0
CUST00197,33.07920067383957,83.2046900451479,31.43,1.048,89.49,3.23,189.68,77,47,30,11.86,7.14,76,0.62,666.09,Hyderabad,Jio,5G,Individual,0
CUST00198,35.84127920039229,64.55728952446071,11,0.367,36.42,1.36,429.69,174,85,89,46.36,7.45,98,0.26,458.25,Kolkata,Airtel,5G,Individual,0
CUST00199,27.70521736012384,69.13146488704604,6.46,0.215,11.95,0.87,230.44,76,38,38,9.36,14.33,88,0.27,480.79,Bengaluru,Vi,5G,Individual,0
CUST00200,40.16240462969933,77.36540962265173,4.3,0.143,9.19,0.38,622.12,283,141,142,12.29,2.51,88,0.35,722.99,Chennai,Jio,5G,Family,0
CUST00201,27.83860770360344,42.46146923045093,31.2,1.04,82.94,5.2,108.35,44,27,17,3.13,2.68,77,7.28,655.05,Pune,Jio,5G,Individual,0
CUST00202,18.744652777850977,52.07236500424796,1.77,0.059,4.45,0.1,145.75,78,43,35,9.05,6.12,45,0.12,196.52,Delhi,Vi,4G,Family,0
CUST00203,23.213100368749387,118.1546475260472,1.67,0.056,3.27,0.19,219.68,132,76,56,2.95,10.88,33,0.21,246.23,Chennai,Vi,5G,Individual,0
CUST00204,23.32259608729659,29.880667312410903,10.93,0.364,35.46,1.45,554.12,184,97,87,8.41,24.11,84,1.5,671.14,Pune,Airtel,4G,Individual,0
CUST00205,18.656558704080084,60.79688580082644,35.9,1.197,99.66,9.44,39.74,17,7,10,2.91,2.4,68,3.34,699.7,Mumbai,Jio,5G,Family,0
CUST00206,32.50645378818759,82.4586365734964,1.41,0.047,4.06,0.16,34.21,9,4,5,3.99,0.49,35,0.07,210.41,Lucknow,Jio,5G,Individual,0
CUST00207,31.192908803739428,47.34724704604127,0.64,0.021,2.03,0.05,36.81,18,10,8,2.94,1.29,30,0.05,148.46,Noida,Airtel,5G,Individual,0
CUST00208,40.81215884073383,6.289865881602821,50.91,1.697,122.57,10.57,33.92,16,9,7,3.42,1.85,73,13.02,489.71,Kolkata,Jio,4G,Individual,0
CUST00209,18,65.7631702288223,0.8,0.027,2.19,0.05,40.26,25,14,11,2.87,2.84,34,0.24,237.07,Pune,Airtel,5G,Individual,1
CUST00210,27.125113367303097,41.09506607221346,1.21,0.04,3.01,0.15,76.76,32,18,14,1.9,0,33,0.13,178.04,Noida,Airtel,5G,Individual,0
CUST00211,18,61.5604874985627,3.95,0.132,6.79,0.51,182.93,108,73,35,16.75,2.6,80,0.55,502.91,Lucknow,Airtel,4G,Family,0
CUST00212,44.975147319074594,19.43623340855601,20.59,0.686,72.03,4.68,83.76,87,47,40,8.87,4.36,63,2.07,777.6,Noida,Vi,4G,Individual,0
CUST00213,39.03060488658778,16.266435906740163,21.15,0.705,33.73,2.09,122.03,55,28,27,13.7,6.02,90,2.32,597.91,Bengaluru,Jio,5G,Individual,0
CUST00214,31.77885726980675,109.19515234088117,1.26,0.042,3.96,0.31,106.4,63,37,26,11.61,2.88,39,0.26,134.53,Chennai,Jio,5G,Business,1
CUST00215,18.03391241791628,70.53371427374269,68.22,2.274,220.47,19.42,197.51,116,72,44,21.45,10.2,68,15.05,715.81,Hyderabad,Jio,4G,Individual,1
CUST00216,42.74814057585692,11.244614579852572,4.06,0.135,9.02,0.36,50.8,43,28,15,3.88,1.72,37,0.39,195.96,Delhi,Jio,4G,Family,0
CUST00217,40.92436361185124,62.506377851852,28.53,0.951,63.46,6.79,318.19,201,84,117,21.8,22.41,95,1.24,410.07,Chennai,Jio,5G,Individual,0
CUST00218,34.288915367270405,84.55151306077035,26.1,0.87,55.77,5.43,263.46,159,93,66,14.12,7.88,69,5.54,757.96,Gurugram,Jio,5G,Business,1
CUST00219,41.058910317691456,26.32284671607042,10.48,0.349,27.32,2.21,146.41,119,59,60,5.81,8.35,66,1.38,575.58,Delhi,Vi,5G,Individual,0
CUST00220,22.95248186280862,109.9188331342292,3.88,0.129,12.94,0.56,508.9,280,164,116,30.99,24.23,85,1.07,460.61,Lucknow,Airtel,5G,Individual,0
CUST00221,30.888008285402297,20.03655659577496,53.11,1.77,178.03,5.55,86.84,53,29,24,4.28,3.64,82,6.52,688.74,Pune,Vi,4G,Individual,0
CUST00222,22.523163577485647,36.41947279971157,39.82,1.327,127.01,3.94,112.59,81,38,43,2.09,8.92,83,0.33,574,Mumbai,Jio,5G,Individual,1
CUST00223,38.00972322703966,86.96680383370962,1.03,0.034,2.46,0.08,33.53,14,7,7,1.36,2.67,31,0.22,186.66,Mumbai,Airtel,5G,Individual,0
CUST00224,36.81834600776454,49.61918811337854,11.58,0.386,27.53,1.62,217.5,88,45,43,6.79,0.1,103,3.42,458.4,Bengaluru,Jio,5G,Individual,0
CUST00225,50.22224560269453,61.061048851476535,6.67,0.222,22.14,1.65,186.73,115,51,64,8.84,2.26,89,0.93,429.81,Delhi,Airtel,5G,Family,0
CUST00226,28.882312736443964,28.68073701206966,2.36,0.079,5.46,0.35,44.94,30,14,16,1.46,0.04,43,0.67,162.96,Hyderabad,Jio,5G,Family,0
CUST00227,18,32.699742898090044,12.33,0.411,38.6,1.51,162.82,131,71,60,9.51,12.05,125,0.6,945.52,Gurugram,Jio,5G,Individual,1
CUST00228,28.8894296479894,35.38038373327041,11.19,0.373,33.43,2.65,306.62,234,120,114,23.94,10.14,99,0.71,313.55,Hyderabad,Airtel,4G,Individual,0
CUST00229,31.598563243458752,79.46494187429994,2.35,0.078,7.62,0.45,702.09,370,199,171,26.13,10.36,80,0.24,554.88,Chennai,Jio,5G,Individual,0
CUST00230,37.06795025059635,55.59420666524558,43.14,1.438,117.37,9.8,116.75,77,42,35,5.06,1.99,74,5.25,686.44,Mumbai,Jio,5G,Individual,0
CUST00231,24.617111693832747,76.22454019398882,5.09,0.17,17.8,1.5,376.5,189,103,86,31.78,25.1,87,1.37,592.82,Gurugram,Jio,5G,Family,0
CUST00232,43.48162811268392,47.10207050554154,14.27,0.476,39.47,1.3,25.23,6,4,2,0.58,0.24,90,4.16,343.04,Hyderabad,Vi,5G,Individual,0
CUST00233,26.7592689098582,63.37044908731284,18.72,0.624,58.7,3.48,143.41,80,45,35,3.95,10.96,72,2.87,773.42,Hyderabad,Airtel,5G,Family,0
CUST00234,40.36753263530426,75.41556482841422,15.01,0.5,26.05,1.62,203.98,99,66,33,4.43,7.67,81,3.14,364.01,Bengaluru,Vi,4G,Family,1
CUST00235,18,46.9038418025656,2.95,0.098,4.89,0.84,32.15,16,8,8,2.87,1.75,31,0.56,226.05,Noida,Airtel,5G,Individual,0
CUST00236,29.345759478181066,18.59799479946395,31.53,1.051,49.75,7.49,215.41,159,80,79,22.22,15.26,55,8.14,859.61,Chennai,Jio,5G,Individual,1
CUST00237,30.171244443146577,46.37863417798815,3.84,0.128,6.59,0.47,134.99,54,35,19,2.74,10.5,95,0.12,385.73,Kolkata,Airtel,5G,Individual,0
CUST00238,28.517488861389065,57.67688689118667,4.24,0.141,7.32,0.88,61.93,39,19,20,3.62,4.82,37,0.71,171.81,Mumbai,BSNL,5G,Individual,0
CUST00239,32.8156313663529,61.223394161093616,61.42,2.047,147.6,9.75,56.64,23,14,9,2.8,0.07,66,14.89,791.52,Chennai,Vi,5G,Individual,0
CUST00240,40.86202430861526,57.664193826056106,2.5,0.083,7.4,0.31,53.23,18,9,9,2.61,0.87,37,0.58,239.91,Hyderabad,Jio,4G,Individual,0
CUST00241,20.10486591726545,16.974928253449924,25.08,0.836,50.27,3.77,247.6,94,59,35,23.84,5.13,120,5.77,1120.05,Kolkata,Airtel,5G,Individual,0
CUST00242,31.07907044773949,44.60272885453951,30.21,1.007,47.33,5.31,370.46,168,101,67,29.55,27.24,118,8.89,919.84,Hyderabad,Jio,5G,Individual,0
CUST00243,23.968435377441864,15.563490067212602,29.13,0.971,80.15,3.26,196.31,92,48,44,18.17,3.41,115,0.25,999.11,Delhi,Jio,4G,Individual,0
CUST00244,29.66340614617184,105.78210497299229,5.73,0.191,18.48,0.76,137.24,49,25,24,14.66,3.77,92,0.18,342.25,Gurugram,Jio,5G,Individual,0
CUST00245,29.2754923797171,84.5818182852147,1.87,0.062,6.34,0.15,62.26,40,19,21,2.19,1.27,33,0.09,183.78,Pune,Airtel,4G,Individual,0
CUST00246,33.705134754664,14.56977863223039,25.21,0.84,67.28,3.7,349.95,163,81,82,9.66,13.78,119,4.39,1183.58,Mumbai,Airtel,5G,Individual,0
CUST00247,18,68.4507282187084,12.28,0.409,18.61,2.37,167.41,73,45,28,11.37,10.31,72,1.59,457.23,Lucknow,Vi,5G,Family,0
CUST00248,18,57.10387579736072,50.21,1.674,76.08,10.71,271.04,187,98,89,18.93,0.36,121,0.97,861.16,Noida,Jio,5G,Individual,0
CUST00249,18,25.711229392256246,12.38,0.413,36.61,3.7,368.54,183,79,104,6.56,24.1,148,1.04,973.09,Hyderabad,Airtel,4G,Individual,0
CUST00250,32.03302356169224,14.88372969422205,2.63,0.088,4.34,0.64,821.07,326,142,184,51.26,26.3,78,0.31,594.38,Noida,Airtel,5G,Individual,0
CUST00251,47.52995668848651,76.7117042747264,2.48,0.083,4.55,0.53,230.45,313,147,166,10.41,3.77,92,0.38,408.37,Delhi,Airtel,5G,Individual,0
CUST00252,18,69.83002307591256,7.33,0.244,18.43,1.33,282.75,172,74,98,33.13,21.37,92,1.66,272.87,Hyderabad,Vi,5G,Individual,1
CUST00253,21.13613928703412,48.543449441279,10.53,0.351,36.15,0.94,461.65,217,130,87,40.3,6.81,61,1.54,589.2,Chennai,Jio,5G,Individual,0
CUST00254,21.686256981902723,35.31546923478934,9.03,0.301,28.92,2.58,238.65,102,51,51,12.07,0.35,70,2.24,487.84,Noida,Jio,5G,Individual,1
CUST00255,19.53394803654477,89.11692457616157,4.24,0.141,12.93,0.78,18.75,6,4,2,0.63,1.44,28,0.69,185.03,Bengaluru,BSNL,5G,Individual,0
CUST00256,37.820280576307965,34.223831018667305,57.89,1.93,102.01,13.27,182.08,134,78,56,7.5,12.39,58,6.2,567.47,Kolkata,Jio,5G,Individual,1
CUST00257,21.23574460268401,82.7553570921214,26.52,0.884,50.42,4.92,343.87,265,157,108,24.29,13.02,120,6.41,1039.38,Delhi,Airtel,5G,Individual,0
CUST00258,48.09942050999601,20.05534779943411,34.76,1.159,91.54,9.84,201.52,115,66,49,21.59,12.06,66,1.94,656.33,Noida,Jio,5G,Individual,0
CUST00259,48.973228714625726,91.14392901446134,27.99,0.933,55.21,7.76,110.57,82,44,38,8.8,0.41,71,7.47,744.34,Hyderabad,Vi,5G,Individual,0
CUST00260,26.394339702404423,21.18606852306313,2.71,0.09,4.29,0.47,237.48,214,143,71,24.69,12.51,32,0.55,171.62,Pune,Airtel,4G,Individual,0
CUST00261,36.00649556537509,12.446082871580357,24.27,0.809,66.54,3.68,49.78,25,11,14,2.8,2.17,77,6.94,765.82,Delhi,Jio,5G,Individual,0
CUST00262,24.689890439152883,43.05122718565905,13.52,0.451,20.74,2,623.09,276,114,162,32.54,14.2,125,0.85,764.17,Mumbai,Jio,5G,Individual,0
CUST00263,30.35689549880754,20.449128212640648,1.4,0.047,3.87,0.28,15.52,6,3,3,0.74,0.34,40,0.1,193.42,Gurugram,Airtel,4G,Individual,0
CUST00264,18,19.54654309452404,26.76,0.892,78.03,6.55,77.42,52,29,23,3.66,2.32,117,3.67,293.9,Lucknow,Jio,4G,Individual,0
CUST00265,50.83373599422574,55.13221911759111,8.56,0.285,21.97,2.44,492.58,355,205,150,24.16,28.41,76,0.38,533.61,Noida,Jio,5G,Family,0
CUST00266,29.08287870505238,86.14706190048896,76.29,2.543,229.39,8.5,58.02,35,19,16,6.26,1.44,70,0.91,588.58,Hyderabad,Vi,5G,Individual,0
CUST00267,18,65.47974890777984,41.26,1.375,121.68,5.17,50.12,23,11,12,3.92,3.96,69,4.36,770.16,Bengaluru,Jio,5G,Individual,0
CUST00268,33.621008365177815,66.5332365895562,40.04,1.335,109.08,6.28,59.23,28,17,11,3.36,0.59,62,9.02,689.12,Chennai,Airtel,5G,Individual,0
CUST00269,32.337605740542294,86.46298253963337,15.65,0.522,37.21,3.44,49.78,18,9,9,1.85,0.35,77,4.17,340.53,Chennai,Airtel,5G,Family,0
CUST00270,46.27981573639512,92.47072417719608,9.99,0.333,16.07,1.73,278.94,144,69,75,32.3,15.42,79,0.7,318.53,Lucknow,Airtel,5G,Individual,0
CUST00271,38.814746188612574,76.8908632887257,4.99,0.166,9.69,0.44,296.24,112,70,42,9.98,12.93,99,1.41,772.64,Chennai,Vi,4G,Individual,0
CUST00272,33.15448538908278,19.039335712084544,9.14,0.305,26.59,1.12,535.26,313,177,136,9.64,5.02,90,0.22,532.95,Bengaluru,Jio,5G,Individual,0
CUST00273,18,45.65701316272934,7.14,0.238,20.32,0.81,375.58,156,91,65,18.07,26.75,72,0.17,588.97,Lucknow,Airtel,5G,Individual,0
CUST00274,24.60649202521204,19.802152991875893,15.31,0.51,28.08,2.59,228.79,122,77,45,6.9,17.88,106,3.24,1094.7,Kolkata,Airtel,5G,Family,0
CUST00275,59.07455832049344,111.82186483655542,11.05,0.368,35.78,2.33,148.52,61,34,27,11.74,2.28,83,0.22,402.32,Mumbai,Vi,5G,Individual,0
CUST00276,18,90.4597504181472,10.08,0.336,29.81,1.43,90.54,37,23,14,9.51,2.1,86,2.94,483.59,Hyderabad,Jio,5G,Individual,0
CUST00277,37.83001464534546,25.53687759396001,5.8,0.193,15.73,0.99,436.51,254,148,106,28.69,29.73,71,0.48,568.09,Lucknow,Jio,5G,Family,0
CUST00278,18,75.12809741058213,31.46,1.049,101.24,8.78,88.08,26,14,12,5.54,0.99,65,1.21,826.91,Chennai,Airtel,5G,Individual,0
CUST00279,25.43534222150024,64.86433590621469,55.42,1.847,139.2,3.63,109.24,85,42,43,11,3.9,83,12.78,711.04,Bengaluru,Vi,5G,Individual,1
CUST00280,33.02381227089309,57.078993348179104,8.68,0.289,19.98,1.22,923.25,416,230,186,23.25,31.99,81,1.1,688.58,Hyderabad,Airtel,5G,Business,0
CUST00281,30.05854708822232,28.44283783271748,4.64,0.155,14.65,1.15,293.32,196,113,83,4.24,7.64,70,1.25,691.47,Delhi,Airtel,4G,Individual,1
CUST00282,38.67843694668112,42.50457370333242,11.99,0.4,20.88,2.13,265.82,123,55,68,15.53,8.43,72,1.77,384.58,Noida,Airtel,5G,Individual,0
CUST00283,33.54532589787638,23.916942798577296,6.08,0.203,20.02,0.33,195.96,101,52,49,2.51,15.38,92,0.01,414.4,Delhi,Jio,5G,Individual,0
CUST00284,18,32.70012898512835,3.35,0.112,11.29,0.85,47.63,23,12,11,0.71,0.19,32,0.16,251.32,Bengaluru,Vi,5G,Individual,0
CUST00285,39.598190896544985,59.27389981858505,63.11,2.104,140.36,17.91,43.24,18,10,8,0.65,0.14,77,1.88,781.98,Mumbai,Airtel,4G,Individual,0
CUST00286,32.696168067176416,3.059140554272893,1.21,0.04,2.85,0.34,65.14,52,28,24,7.12,4.14,32,0.07,214.93,Delhi,Airtel,5G,Individual,0
CUST00287,31.43024485015127,86.71052380258143,7.15,0.238,24.51,1.48,175.97,86,50,36,6.72,13.72,85,0.58,381.22,Gurugram,Vi,4G,Family,0
CUST00288,22.69369256804646,72.31477171002766,6.4,0.213,22.01,0.42,211.18,68,35,33,14.89,15.36,101,0.14,398.69,Bengaluru,Airtel,5G,Individual,0
CUST00289,26.57343733120878,34.184383088755254,37.74,1.258,98.01,2.76,285.35,141,74,67,11.83,21.07,90,9.95,374.21,Hyderabad,Vi,5G,Individual,0
CUST00290,40.76497702772889,23.164562576928382,50.91,1.697,115.79,10.91,306.66,225,96,129,3.99,5.7,59,10.28,687.56,Hyderabad,Airtel,4G,Individual,0
CUST00291,32.715380625164286,78.4562382333415,2.43,0.081,6.12,0.44,39.76,16,8,8,4.72,1.94,41,0.32,242.37,Gurugram,Vi,5G,Family,0
CUST00292,22.40922683634744,48.81251001041468,1.39,0.046,3.64,0.26,89.47,34,17,17,9.4,2.08,45,0.37,161.36,Gurugram,Jio,5G,Family,1
CUST00293,26.878960500267617,101.41046662086173,7.95,0.265,12.19,1.44,423.08,283,141,142,43.42,29.14,83,1.46,554.35,Gurugram,Airtel,4G,Business,0
CUST00294,21.14658687435969,26.98769303642262,2.25,0.075,7.44,0.48,125.3,54,28,26,2.01,6.38,89,0.46,398.91,Mumbai,Airtel,5G,Individual,0
CUST00295,45.23707310020774,22.01988470556846,1.92,0.064,3.68,0.55,99.1,52,24,28,7.15,7.45,30,0.41,196.41,Gurugram,Airtel,5G,Individual,0
CUST00296,20.74840434849437,22.561362169467216,7.58,0.253,12.42,1.19,165.81,154,73,81,6.32,9.86,105,1,392.92,Kolkata,Jio,5G,Individual,0
CUST00297,46.28634415829532,45.048536470792754,9.81,0.327,33.86,2.07,305.26,171,86,85,34.1,6.44,82,0.86,421.02,Chennai,Jio,5G,Individual,0
CUST00298,28.058768196238304,22.599027214442,0.8,0.027,2.73,0.12,40.64,29,16,13,3.8,3.03,29,0.21,245.48,Bengaluru,Jio,5G,Individual,0
CUST00299,41.525796371055975,28.237042427159192,33.83,1.128,56.9,6.62,43.8,28,12,16,3.29,1.11,59,3.75,684.7,Mumbai,Jio,4G,Individual,0
CUST00300,31.327476475294,15.367002595105284,3.76,0.125,10.4,0.55,131.37,59,32,27,2.89,3.89,30,0.49,170.38,Noida,Jio,5G,Family,0
CUST00301,18,56.972046808077735,0.64,0.021,1.45,0.09,286.21,99,47,52,30.69,5.62,41,0.05,212.05,Gurugram,Airtel,4G,Business,0
CUST00302,40.94590928835723,81.8610139841835,5.28,0.176,11.04,0.33,335.38,189,95,94,20.59,9.67,82,0.88,408.51,Lucknow,Jio,5G,Individual,0
CUST00303,20.00610048361883,56.1866669354771,12.58,0.419,31.23,1.23,154.21,124,63,61,13.07,2.38,109,2.03,282.4,Mumbai,Airtel,5G,Individual,0
CUST00304,45.6920068012692,24.10249799392272,37.22,1.241,113.96,8.57,57.66,25,14,11,3.67,3.31,61,4.82,769.85,Lucknow,Airtel,5G,Individual,0
CUST00305,19.233018142290938,68.96738711315598,25.94,0.865,78.07,2.73,57.48,43,26,17,1.38,0.98,63,2.75,876.05,Kolkata,Jio,5G,Business,0
CUST00306,44.676605136511625,46.83658576050932,34.04,1.135,103.81,7.42,393.41,214,86,128,44.68,17.65,130,5.53,941.35,Bengaluru,Jio,5G,Family,0
CUST00307,53.20321858004882,68.11576300133405,4.04,0.135,8.31,1.13,183.66,126,77,49,16.21,6.48,86,0.46,448.63,Pune,Jio,4G,Individual,1
CUST00308,34.103284759617466,36.77573668210874,4.42,0.147,11.4,0.33,21.26,9,4,5,1.62,0.37,88,1.03,437.11,Hyderabad,BSNL,4G,Individual,0
CUST00309,54.076882277354514,29.290387723288035,9.9,0.33,21.02,1.96,523.13,205,103,102,60.49,5.75,77,0.46,492.42,Bengaluru,Jio,5G,Individual,0
CUST00310,23.325898384742658,92.41375560390028,5.41,0.18,14.72,1.19,316.79,201,109,92,36.79,3.05,86,1.17,386.29,Gurugram,Vi,5G,Family,0
CUST00311,31.70846396052284,120,4.36,0.145,14.86,1.21,254.51,188,87,101,10.47,0.86,87,0.27,443.74,Mumbai,Airtel,4G,Individual,0
CUST00312,36.790040339801486,16.85874165911789,0.84,0.028,1.95,0.06,129.92,87,44,43,3.14,9.61,33,0.23,202.51,Pune,Jio,4G,Individual,0
CUST00313,46.41457194832253,26.97749600469292,2.27,0.076,7.47,0.14,66.55,36,19,17,1.03,0.83,28,0.26,243.81,Bengaluru,Vi,5G,Family,0
CUST00314,40.73885053322872,57.53024977694352,13.14,0.438,22.76,3.41,275.84,181,104,77,16.74,6.82,122,1.28,1021.41,Hyderabad,Jio,5G,Family,0
CUST00315,30.281234704143348,96.92889273865173,9.25,0.308,14.49,1.87,339.86,223,129,94,12.03,13.05,64,2.5,551.99,Mumbai,BSNL,5G,Individual,1
CUST00316,52.48239201957641,32.73421774953678,32.53,1.084,111.13,8.58,117.58,60,28,32,6.06,6.92,71,0.46,748.91,Pune,Airtel,5G,Individual,0
CUST00317,25.768956931155035,26.768132830158944,7.85,0.262,13.6,1.51,91.43,45,24,21,6.73,2.68,101,2.3,221.77,Pune,Airtel,5G,Individual,0
CUST00318,35.51897586116471,75.06237133615551,1.23,0.041,3.44,0.33,90.69,67,41,26,7.95,6.72,35,0.34,211.6,Delhi,Jio,4G,Individual,0
CUST00319,42.07823282416801,25.389768822074053,0.81,0.027,1.91,0.07,180.27,119,65,54,4.92,6.15,26,0.16,202.86,Lucknow,Jio,5G,Business,0
CUST00320,32.24606442385931,8.503891934561228,15.3,0.51,24.36,4.54,192.18,87,44,43,12.24,10.62,79,2.61,389.51,Gurugram,Jio,5G,Individual,0
CUST00321,21.87459982579427,25.6298191273945,9.61,0.32,23.88,2.77,391.24,227,113,114,23.54,1.79,92,1.51,471.55,Bengaluru,Jio,4G,Individual,0
CUST00322,18,79.8074537288929,29.74,0.991,57.85,5.11,122.06,104,60,44,14.15,4.91,73,0.74,720.97,Hyderabad,Vi,5G,Family,0
CUST00323,19.91557784572786,47.28283098507299,57.28,1.909,93.3,6.72,74.16,46,28,18,2.35,1.01,84,1.56,739.35,Delhi,Vi,4G,Individual,0
CUST00324,34.44774972592295,31.984384692438027,7.62,0.254,14.53,1.44,90.19,50,30,20,3.19,5.74,82,1.58,331.98,Chennai,Airtel,4G,Individual,0
CUST00325,37.09592456206423,100.72344682178496,11.77,0.392,39.85,1.08,68.04,34,16,18,4.93,4.6,123,3.38,831.8,Mumbai,Jio,4G,Individual,0
CUST00326,36.43654128280607,112.16063977463736,39.06,1.302,100.27,5.06,69.36,34,19,15,6.69,2.71,65,5.98,689.18,Lucknow,Airtel,5G,Individual,0
CUST00327,34.11442084629,49.440936477495285,12.93,0.431,42.93,3.74,59.6,19,9,10,6.33,4.15,87,0,637.38,Chennai,Airtel,5G,Individual,0
CUST00328,23.60506246977814,77.98727236758218,19.61,0.654,34.5,5.1,53.43,18,8,10,6.33,2.58,75,4.88,702.08,Mumbai,Jio,4G,Family,0
