customer_id,monthly_data_gb,streaming_hours,hotspot_data_gb,monthly_voice_minutes,avg_minutes_per_call,monthly_sms,international_minutes,roaming_voice_minutes,roaming_data_gb,monthly_recharge,tenure_months
CUST00230,0.669583,0.682595,0.714783,0.111688,0.243749,0.453704,0.057808,0.037023,0.398773,0.537569,0.42523
CUST00231,0.073476,0.098996,0.106301,0.388981,0.419733,0.574074,0.394328,0.480338,0.103498,0.445744,0.609339
CUST00232,0.217293,0.226008,0.091639,0.013986,1,0.601852,0.001385,0.003453,0.315822,0.200755,0.349444
CUST00233,0.287009,0.338719,0.251457,0.140148,0.345959,0.435185,0.043828,0.209093,0.217651,0.622881,0.494627
CUST00234,0.228886,0.147351,0.115098,0.204809,0.44499,0.518519,0.049873,0.145981,0.238199,0.221322,0.60212
CUST00235,0.039949,0.023328,0.057916,0.021374,0.42613,0.055556,0.030226,0.032419,0.041856,0.086008,0.347675
CUST00236,0.487696,0.286261,0.545435,0.217011,0.184064,0.277778,0.273926,0.291579,0.618707,0.707418,0.095068
CUST00237,0.053892,0.033292,0.030791,0.13116,0.607476,0.648148,0.028589,0.200269,0.008371,0.242626,0.342988
CUST00238,0.060159,0.03757,0.060848,0.053165,0.270263,0.111111,0.039672,0.09131,0.053271,0.032809,0.443816
CUST00239,0.955965,0.85978,0.711118,0.047518,0.59372,0.37963,0.029345,0.000192,1,0.640633,0.475466
CUST00240,0.032899,0.038039,0.019061,0.043877,0.776619,0.111111,0.026952,0.015538,0.043378,0.099603,0.443703
CUST00241,0.386647,0.289309,0.272717,0.251375,0.657102,0.87963,0.294329,0.097257,0.438346,0.962863,0.080584
CUST00242,0.467016,0.272077,0.385616,0.382533,0.498498,0.861111,0.366242,0.521389,0.675784,0.766492,0.32714
CUST00243,0.450096,0.464442,0.235329,0.196621,0.472132,0.833333,0.222919,0.064262,0.018264,0.844242,0.067988
CUST00244,0.083502,0.102981,0.052051,0.133561,0.718784,0.62037,0.178713,0.071168,0.012937,0.19998,0.873117
CUST00245,0.02303,0.031826,0.007331,0.053517,0.258651,0.074074,0.021662,0.023211,0.006088,0.044549,0.683921
CUST00246,0.388684,0.389008,0.267585,0.360638,0.476977,0.87037,0.115742,0.263188,0.333326,1,0.05912
CUST00247,0.186117,0.103743,0.170082,0.165769,0.531114,0.435185,0.137278,0.196624,0.120241,0.312755,0.539964
CUST00248,0.780344,0.440586,0.781496,0.276398,0.219047,0.888889,0.232491,0.005755,0.073058,0.708938,0.438703
CUST00249,0.187684,0.209245,0.267585,0.380483,0.427794,1,0.076699,0.461155,0.078385,0.818721,0.158548
CUST00250,0.034936,0.020104,0.043254,0.863577,0.614428,0.490741,0.639664,0.503357,0.022831,0.447274,0.061922
CUST00251,0.032586,0.021335,0.035189,0.233067,0,0.62037,0.125187,0.071168,0.028158,0.264832,0.613687
CUST00252,0.108568,0.102688,0.093838,0.288899,0.290971,0.62037,0.41133,0.408786,0.125568,0.13193,0.552273
CUST00253,0.158701,0.206549,0.065247,0.479882,0.469766,0.333333,0.501631,0.129484,0.116436,0.442194,0.362308
CUST00254,0.135201,0.164172,0.185477,0.241821,0.548272,0.416667,0.146094,0.005563,0.169707,0.342778,0.244258
CUST00255,0.060159,0.070452,0.053517,0.007069,0.83867,0.027778,0.002015,0.026472,0.051749,0.045775,0.724393
CUST00256,0.900662,0.592567,0.969173,0.18143,0.185543,0.305556,0.088538,0.236524,0.47107,0.42088,0.234516
CUST00257,0.409207,0.290188,0.357025,0.354147,0.162912,0.87963,0.299996,0.248609,0.487051,0.88374,0.667621
CUST00258,0.538298,0.531201,0.717716,0.202183,0.331057,0.37963,0.265992,0.230194,0.146876,0.508036,0.108074
CUST00259,0.432236,0.318263,0.565229,0.10509,0.181698,0.425926,0.104911,0.006714,0.567719,0.594358,0.742483
CUST00260,0.036189,0.019811,0.030791,0.240572,0.093428,0.064815,0.305034,0.238826,0.041095,0.032622,0.118165
CUST00261,0.373957,0.384671,0.266119,0.040194,0.4194,0.481481,0.029345,0.040476,0.527385,0.615426,0.040168
CUST00262,0.205543,0.116228,0.142957,0.652226,0.517913,0.925926,0.403899,0.271245,0.063925,0.613808,0.313294
CUST00263,0.015666,0.017349,0.016862,0.003621,0.639611,0.138889,0.0034,0.005371,0.006849,0.054004,0.111588
CUST00264,0.412967,0.452016,0.476522,0.069701,0.233616,0.851852,0.040176,0.043353,0.278532,0.152557,0.103533
CUST00265,0.127838,0.123437,0.175214,0.512901,0.196157,0.472222,0.298359,0.543833,0.028158,0.38767,0.421107
CUST00266,1,1,0.619479,0.048991,0.296074,0.416667,0.072921,0.026472,0.068492,0.441586,0.69789
CUST00267,0.64013,0.707857,0.375353,0.040557,0.488884,0.407407,0.04345,0.074813,0.331043,0.619683,0.51345
CUST00268,0.621017,0.634006,0.456728,0.050283,0.465328,0.342593,0.036398,0.010167,0.685677,0.540197,0.522852
CUST00269,0.238913,0.212762,0.248525,0.040194,0.705767,0.481481,0.01738,0.005563,0.316583,0.198293,0.700709
CUST00270,0.150241,0.088856,0.123163,0.284832,0.399394,0.5,0.400877,0.294648,0.05251,0.176715,0.754323
CUST00271,0.071909,0.051461,0.028591,0.3033,0.66117,0.685185,0.119772,0.246883,0.106542,0.622116,0.615286
CUST00272,0.136924,0.150516,0.078443,0.558464,0.315451,0.601852,0.11549,0.095147,0.015981,0.387022,0.099007
CUST00273,0.105592,0.113766,0.055716,0.387999,0.573381,0.435185,0.22166,0.511989,0.012176,0.441968,0.336548
CUST00274,0.233586,0.159249,0.18621,0.231295,0.376541,0.75,0.080981,0.341838,0.245809,0.937999,0.105815
CUST00275,0.166847,0.20438,0.167149,0.145603,0.58344,0.537037,0.141938,0.042586,0.015981,0.258898,0.927017
CUST00276,0.151651,0.169389,0.101169,0.083707,0.587951,0.564815,0.113852,0.039133,0.222978,0.338609,0.736377
CUST00277,0.084599,0.086863,0.068912,0.453044,0.318558,0.425926,0.355411,0.569154,0.035768,0.421489,0.156992
CUST00278,0.486599,0.588054,0.640006,0.081081,0.935814,0.37037,0.063853,0.01784,0.091322,0.675345,0.599554
CUST00279,0.861966,0.810545,0.262454,0.10367,0.158327,0.537037,0.132618,0.073662,0.97182,0.561697,0.507958
CUST00280,0.129718,0.111773,0.085774,0.972658,0.503786,0.518519,0.286898,0.612507,0.082951,0.539668,0.43848
CUST00281,0.066426,0.080533,0.080642,0.300183,0.236464,0.416667,0.047481,0.145406,0.094366,0.542502,0.182926
CUST00282,0.181574,0.117048,0.152487,0.270826,0.482228,0.435185,0.18967,0.16056,0.133939,0.241498,0.308415
CUST00283,0.088985,0.112008,0.020527,0.196247,0.400541,0.62037,0.025692,0.293881,0,0.270746,0.142536
CUST00284,0.046216,0.060839,0.058649,0.037899,0.448872,0.064815,0.003023,0.002494,0.011415,0.110794,0.220919
CUST00285,0.982441,0.817344,1,0.033213,0.571384,0.481481,0.002267,0.001535,0.14231,0.631276,0.458068
CUST00286,0.01269,0.011371,0.02126,0.056592,0.146309,0.064815,0.083752,0.078266,0.004566,0.075102,0
CUST00287,0.105748,0.138324,0.104835,0.174907,0.439739,0.555556,0.078714,0.262037,0.043378,0.238202,0.702918
CUST00288,0.093999,0.123671,0.027125,0.212495,0.831496,0.703704,0.18161,0.293497,0.009893,0.255337,0.574448
CUST00289,0.584984,0.569123,0.198673,0.291675,0.431455,0.601852,0.143071,0.403031,0.756452,0.231327,0.234164
CUST00290,0.791311,0.673335,0.796158,0.314424,0.18706,0.314815,0.044332,0.108191,0.781565,0.538667,0.135821
CUST00291,0.031803,0.030537,0.028591,0.029498,0.602003,0.148148,0.053526,0.036064,0.023592,0.102015,0.629255
CUST00292,0.01551,0.016001,0.015395,0.082565,0.656178,0.185185,0.112467,0.038749,0.027397,0.022559,0.364709
CUST00293,0.118281,0.066114,0.101902,0.438707,0.235909,0.537037,0.540925,0.557836,0.110348,0.408012,0.834103
CUST00294,0.028983,0.038274,0.031524,0.120815,0.541135,0.592593,0.019395,0.121235,0.034246,0.255553,0.16994
CUST00295,0.023813,0.016236,0.036656,0.092846,0.38782,0.046296,0.08413,0.141761,0.030441,0.056937,0.125606
CUST00296,0.112485,0.067462,0.083575,0.164061,0.081225,0.740741,0.073677,0.187992,0.075341,0.249678,0.130438
CUST00297,0.147421,0.193127,0.148088,0.312929,0.343186,0.527778,0.423546,0.122386,0.064686,0.277239,0.331118
CUST00298,0.006267,0.010667,0.005132,0.030437,0.201297,0.037037,0.041939,0.056973,0.01522,0.105066,0.130774
CUST00299,0.523728,0.328169,0.481654,0.033811,0.261536,0.314815,0.035516,0.020142,0.284621,0.535862,0.181089
CUST00300,0.052639,0.055623,0.036656,0.127295,0.506449,0.046296,0.030478,0.07347,0.036529,0.031406,0.066234
CUST00301,0.00376,0.003165,0.002932,0.292593,0.752139,0.148148,0.3806,0.106656,0.003044,0.072277,0.437526
CUST00302,0.076452,0.059374,0.020527,0.345084,0.339266,0.527778,0.253397,0.184347,0.066209,0.264969,0.65964
CUST00303,0.190817,0.177712,0.086507,0.151678,0.142943,0.777778,0.158688,0.044504,0.153726,0.141278,0.430517
CUST00304,0.576838,0.662609,0.624611,0.048607,0.535958,0.333333,0.040302,0.062344,0.366049,0.619379,0.144192
CUST00305,0.40012,0.45225,0.196474,0.048415,0.177371,0.351852,0.011461,0.017648,0.208519,0.723542,0.544575
CUST00306,0.527018,0.603118,0.540303,0.407033,0.362896,0.972222,0.556794,0.337426,0.420082,0.78759,0.347075
CUST00307,0.057026,0.043373,0.079176,0.183117,0.222079,0.564815,0.198234,0.123154,0.034246,0.30432,0.536975
CUST00308,0.062979,0.061484,0.020527,0.009748,0.556593,0.583333,0.014483,0.005947,0.077624,0.293021,0.25729
CUST00309,0.148831,0.117869,0.140024,0.545514,0.626742,0.481481,0.75591,0.10915,0.034246,0.34727,0.190489
CUST00310,0.078489,0.080943,0.083575,0.325238,0.265899,0.564815,0.457425,0.057357,0.088278,0.243175,0.753815
CUST00311,0.062039,0.081764,0.085041,0.258752,0.183695,0.574074,0.125943,0.015346,0.019786,0.299523,1
CUST00312,0.006893,0.006096,0.000733,0.125747,0.235281,0.074074,0.033627,0.183196,0.016742,0.06292,0.079547
CUST00313,0.029296,0.038449,0.006598,0.058097,0.366668,0.027778,0.007053,0.014771,0.019025,0.103428,0.169849
CUST00314,0.19959,0.128067,0.246325,0.281522,0.246633,0.898148,0.204909,0.129676,0.096649,0.866115,0.442508
CUST00315,0.138648,0.079595,0.133426,0.349866,0.246633,0.361111,0.14559,0.249185,0.189493,0.405697,0.794109
CUST00316,0.503362,0.646022,0.625344,0.112574,0.407752,0.425926,0.070402,0.131594,0.034246,0.598841,0.221223
CUST00317,0.116715,0.074379,0.107034,0.084657,0.434414,0.703704,0.07884,0.050259,0.174273,0.08181,0.16798
CUST00318,0.013003,0.014829,0.020527,0.083868,0.183621,0.092593,0.094205,0.127758,0.025114,0.071835,0.598968
CUST00319,0.006423,0.005861,0.001466,0.179498,0.243268,0.009259,0.056045,0.116823,0.011415,0.063263,0.15568
CUST00320,0.23343,0.137445,0.329167,0.192212,0.499941,0.5,0.148235,0.20257,0.197865,0.246333,0.004987
CUST00321,0.144288,0.134632,0.199406,0.404717,0.320407,0.62037,0.29055,0.033186,0.114153,0.3268,0.157822
CUST00322,0.459653,0.333737,0.370954,0.117356,0.117095,0.444444,0.17229,0.093037,0.055554,0.571437,0.641314
CUST00323,0.891106,0.541516,0.488985,0.066221,0.279249,0.546296,0.023677,0.018224,0.117958,0.589464,0.351058
CUST00324,0.113112,0.07983,0.101902,0.083334,0.350101,0.527778,0.034256,0.108958,0.11948,0.189907,0.214531
CUST00325,0.178127,0.228235,0.07551,0.059688,0.423098,0.907407,0.056171,0.08709,0.256463,0.680141,0.827972
CUST00326,0.605664,0.582369,0.367289,0.061097,0.437446,0.37037,0.078337,0.050834,0.454328,0.540256,0.93004
CUST00327,0.1963,0.246288,0.270518,0.050678,0.843034,0.574074,0.073803,0.078458,0,0.48945,0.370317
CUST00328,0.300952,0.196878,0.370221,0.044091,0.780724,0.462963,0.073803,0.048341,0.370616,0.552909,0.62507
CUST00329,0.041359,0.052985,0.049852,0.258528,0.160435,0.638889,0.175565,0.068674,0.057076,0.144406,0.180475
CUST00330,0.02444,0.015825,0.003666,0.055813,0.309868,0.074074,0.088286,0,0.014459,0.065754,0.406848
CUST00331,0.043553,0.044135,0.018328,0.433572,0.631993,0.657407,0.480347,0.567811,0.048705,0.280976,0.432968
CUST00332,0.049819,0.066056,0.040321,0.723035,0.405274,0.62963,0.282616,0.629772,0.010654,0.395095,0.452913
CUST00333,0.037443,0.023679,0.019061,0.108827,0.510184,0.083333,0.030856,0.128717,0.009893,0.090079,0.496268
CUST00334,0.055616,0.047359,0.027858,0.136668,0.030896,0.12963,0.174179,0.148475,0.063164,0.069442,0.308373
CUST00335,0.018486,0.024969,0.028591,0.071377,0.195528,0.064815,0.028715,0.044888,0.017503,0.064401,0.872762
CUST00336,0.014256,0.009612,0.022726,0.161926,0.629553,0,0.099243,0.144638,0.016742,0.06956,0.108312
CUST00337,0.126428,0.138735,0.093105,0.330426,0.557665,0.481481,0.451254,0.418569,0.100454,0.566699,0.500052
CUST00338,0.817317,0.497323,0.917122,0.224057,0.202665,0.388889,0.134003,0.307309,1,0.493706,0.287518
CUST00339,0.133635,0.111128,0.060848,0.420879,0.51795,0.527778,0.202894,0.61385,0.159814,0.299867,0.222543
CUST00340,0.027573,0.031182,0.014662,0.005681,0.48966,0.046296,0.019647,0.019183,0.043378,0.021608,0.176578
CUST00341,0.263509,0.291243,0.236062,0.149436,0.344813,0.583333,0.181484,0.115672,0.114153,0.207964,0.52797
CUST00342,0.045746,0.057205,0.041787,0.153258,0.675703,0.62037,0.17632,0.172262,0.073819,0.236466,0.564715
CUST00343,0.037129,0.047945,0.03299,0.057136,0.466179,0.083333,0.092568,0.011318,0.050988,0.075641,0.485542
CUST00344,0.086479,0.093896,0.102636,0.036853,0.277918,0.583333,0.013854,0.032994,0.012937,0.188063,0.214462
CUST00345,0.071126,0.091845,0.020527,0.072477,0.32636,0.518519,0.042443,0.014387,0.009132,0.306487,0.560413
CUST00346,0.664726,0.739332,0.560097,0.026445,0.485741,0.37963,0.049118,0.008824,0.186449,0.448746,0.482436
CUST00347,0.313642,0.186328,0.401745,0.093977,0.197488,0.481481,0.081737,0.02417,0.156009,0.504015,0.718961
CUST00348,0.063449,0.039036,0.04252,0.10761,0.6111,0,0.019899,0.123729,0.021308,0.042048,0.050382
CUST00349,0.23719,0.222198,0.08944,0.171491,0.636653,0.509259,0.032745,0.259927,0.017503,0.290333,0.373192
CUST00350,0.616004,0.561855,0.653202,0.069338,0.453421,0.435185,0.048614,0.056589,0.402578,0.559618,0.302622
CUST00351,0.225753,0.254024,0.283714,0.269449,0.248519,0.546296,0.183751,0.358335,0.088278,0.213074,0.619888
CUST00352,0.098698,0.068517,0.084308,0.29318,0.265714,0.592593,0.069646,0.312296,0.070014,0.362002,0.880066
CUST00353,0.164654,0.206431,0.181812,0.058513,0,0.37037,0.091561,0.056973,0.194059,0.547142,1
CUST00354,0.109352,0.087273,0.118031,0.184643,0.736053,0.064815,0.211836,0.24976,0.053271,0.097445,0.787059
CUST00355,0.039479,0.020631,0.027858,0.114933,0.29833,0.12037,0.041435,0.163054,0.002283,0.046609,0.228867
CUST00356,0.265702,0.333385,0.156886,0.15851,0.47498,0.361111,0.128714,0.183388,0.330282,0.384188,0.309284
CUST00357,0.00658,0.009261,0.010997,0.150792,0.16783,0.092593,0.045465,0.129676,0.008371,0.068148,0.297648
CUST00358,0.490516,0.436953,0.609948,0.134789,0.347697,0.398148,0.030478,0.11337,0.175795,0.749328,0.335294
CUST00359,0.500542,0.379571,0.643671,0.262414,0.464921,0.657407,0.038539,0.151928,0.684916,0.865212,0.52087
CUST00360,0.331345,0.398151,0.415674,0.123719,0.260389,0.342593,0.062216,0.035872,0.360722,0.654512,0.86962
CUST00361,0.119065,0.120389,0.134159,0.29871,0.448724,0.574074,0.110452,0.410129,0.076102,0.192722,0.038268
CUST00362,0.281682,0.188965,0.195008,0.039682,0.594607,0.462963,0.029345,0.06714,0.144593,0.454169,0.779941
CUST00363,0.059532,0.071741,0.059382,0.098119,0.408972,0.481481,0.149117,0.034145,0.006088,0.204747,0.241786
CUST00364,0.106688,0.119217,0.066713,0.174801,0.430605,0.537037,0.059193,0.082486,0.046422,0.242302,0.046591
CUST00365,0.695902,0.614078,0.386349,0.231861,0.475608,0.685185,0.246596,0.125647,0.732099,0.959793,0.636254
CUST00366,0.069872,0.065763,0.062314,0.267068,0.434968,0.462963,0.334631,0.373298,0.00761,0.271305,0.108476
CUST00367,0.501795,0.559979,0.524907,0.493034,0.271224,0.87037,0.403018,0.626127,0.277771,0.839299,0.348146
CUST00368,0.196144,0.223605,0.214802,0.326413,0.534923,0.824074,0.134255,0.469595,0.173512,0.905759,0.102411
CUST00369,0.01833,0.009437,0.027858,0.252902,0.262238,0.074074,0.093953,0.373873,0.025875,0.080427,0.49934
CUST00370,0.036973,0.040384,0.039588,0.125715,0.38941,0.046296,0.127832,0.127566,0.046422,0.063371,0.1771
CUST00371,0.050759,0.055857,0.019061,0.02385,0.47975,0.092593,0.004282,0.006138,0.023592,0.033829,0.770616
CUST00372,0.049506,0.041087,0.024193,0.141312,0.334718,0.083333,0.046095,0.009783,0.025875,0.064097,0.544299
CUST00373,0.046686,0.026317,0.020527,0.091661,0.718377,0.212963,0.008186,0.083445,0.011415,0.09157,0.94198
CUST00374,0.423933,0.290716,0.131227,0.024801,0.452237,0.407407,0.018514,0.028007,0.456611,0.551781,0.193373
CUST00375,0.012063,0.009378,0.016862,0.020381,0.144866,0.064815,0.032619,0.020717,0.006088,0.110284,0.369658
CUST00376,0.090395,0.052575,0.12243,0.263257,0.266454,0.703704,0.031108,0.365049,0.06697,0.235642,0.031657
CUST00377,0.143034,0.106264,0.17448,1,0.292007,0.453704,0.819511,0.86879,0.194821,0.466891,0.137937
CUST00378,0.014726,0.009378,0.017595,0.017776,0.443252,0.12963,0.029597,0.005563,0,0,0.661662
CUST00379,0.097445,0.062949,0.126095,0.620776,0.362711,0.462963,0.642561,0.633992,0.128612,0.421616,0.25895
CUST00380,0.139744,0.176481,0.189143,0.139113,0.623673,0.546296,0.209317,0.038366,0.15677,0.178431,0.180414
CUST00381,0.025693,0.017701,0.007331,0.046696,0.349546,0.111111,0.025566,0.069442,0.028919,0.029631,0.150617
CUST00382,0.306905,0.403837,0.363623,0.140276,0.144608,0.398148,0.17166,0.162862,0.184927,0.443969,0.436955
CUST00383,1,1,1,0.085842,0.217752,0.481481,0.109822,0.036639,1,0.697237,0.456544
CUST00384,0.035249,0.038039,0.04472,0.596094,0.431196,0.611111,0.404025,0.558028,0.056315,0.442017,0.740672
CUST00385,0.643106,0.366384,0.74704,0.031035,0.345479,0.185185,0.017884,0.012661,0.089039,0.48583,0.567938
CUST00386,0.078489,0.074496,0.057183,0.51226,0.330502,0.444444,0.309568,0.064838,0.00761,0.504947,0.463651
CUST00387,0.133008,0.116872,0.07551,0.217139,0.388374,0.685185,0.196849,0.235181,0.068492,0.169368,0.357286
CUST00388,0.051856,0.043138,0.069646,0.103798,0.229549,0.166667,0.080226,0.089776,0.00761,0.051807,0.012923
CUST00389,0.057496,0.034874,0.036656,0.286156,0.660504,0.546296,0.130981,0.243046,0.084473,0.401843,0.668799
CUST00390,0.18455,0.197698,0.26392,0.846561,0.361269,0.62963,0.395335,0.471705,0.218412,0.384973,0.10133
CUST00391,0.268836,0.222667,0.060848,0.243155,0.101527,0.925926,0.185766,0.291771,0.062403,0.596722,0.450696
CUST00392,0.127211,0.103978,0.164217,0.233387,0.553782,0.648148,0.210199,0.244965,0.071536,0.189171,0.98245
CUST00393,0.198964,0.211296,0.279315,0.463463,0.468915,0.62037,0.632108,0.554767,0.123285,0.177029,0.443637
CUST00394,0.251759,0.234155,0.283714,0.244329,0.731541,0.5,0.083752,0.033762,0.358439,0.36309,0.164388
CUST00395,0.24095,0.262933,0.343096,0.290436,0.219232,0.62037,0.239166,0.30635,0.117958,0.239419,0.305337
CUST00396,0.295469,0.207311,0.392214,0.45756,0.391703,0.657407,0.434629,0.491655,0.210041,0.823017,0.118928
CUST00397,0.141624,0.153446,0.1085,0.135568,0.570053,0.472222,0.038161,0.187032,0.113392,0.513068,0.025064
CUST00398,0.091962,0.058378,0.036656,0.248301,0.688572,0.62963,0.147479,0.014003,0.111109,0.252699,0.747189
CUST00399,0.084129,0.11148,0.062314,1,0.545277,0.472222,0.343069,1,0.113392,0.454032,0.512918
CUST00400,0.079115,0.085105,0.06598,0.560513,0.493876,0.398148,0.658052,0.461347,0.082951,0.382442,0.042057
CUST00401,0.022246,0.031709,0.016862,0.255645,0.338268,0.074074,0.304404,0.001726,0.014459,0,0.450686
CUST00402,0.895022,0.873202,0.817419,0.354425,0.00686,0.814815,0.453395,0.354115,0.299841,0.637269,0.79442
CUST00403,0.156351,0.153563,0.101902,0.217694,0.422839,0.601852,0.153776,0.176866,0.093605,0.328291,0.184922
CUST00404,0.065486,0.071272,0.082108,0.542493,0.505303,0.555556,0.378459,0.338001,0.059359,0.362051,0.536537
CUST00405,0.114052,0.099054,0.151754,0.19123,0.460299,0.675926,0.258435,0.13217,0.133939,0.204168,0.042429
CUST00406,0.157761,0.160773,0.136359,0.831124,0.232655,0.601852,0.413219,0.721849,0.228305,0.438888,0.22472
CUST00407,0.321788,0.261644,0.146622,0.35767,0.701958,0.462963,0.467752,0.303664,0.417038,0.30176,0.296493
CUST00408,0.019583,0.023855,0.00953,0.044667,0.270078,0,0.035138,0.047382,0.028919,0.051307,0.906716
CUST00409,0.492396,0.536652,0.192075,0.456439,0.759867,0.833333,0.398861,0.277383,0.653714,0.889556,0.294721
CUST00410,0.036346,0.04689,0.029324,0.177832,0.141982,0.12037,0.22443,0.156148,0.042617,0.075308,0.144801
CUST00411,0.148988,0.168334,0.184744,0.290479,0.248149,0.685185,0.193197,0.088241,0.213085,0.344474,0.353309
CUST00412,0.345131,0.197698,0.168616,0.166719,0.254029,0.916667,0.056926,0.244773,0.262551,0.69607,0.395246
CUST00413,0.402,0.422827,0.445731,0.357862,0.556852,0.694444,0.215488,0.39766,0.053271,0.892155,0.614436
CUST00414,0.703579,0.480794,0.50658,0.113534,0.300142,0.481481,0.171534,0.157107,0.754168,0.568004,0.152674
CUST00415,0.312232,0.379396,0.079176,0.09623,0.523496,0.490741,0.095087,0.067523,0.439107,0.490882,0.684069
CUST00416,0.113268,0.115935,0.050585,0.614371,0.267231,0.722222,0.681478,0.335507,0.004566,0.276219,0.201275
CUST00417,0.105748,0.132405,0.106301,0.14571,0.314786,0.555556,0.181106,0.005179,0.100454,0.243038,0.712524
CUST00418,0.043083,0.036633,0.015395,0.418712,0.660356,0.740741,0.387527,0.383464,0.021308,0.184571,1
CUST00419,0.669269,0.571526,0.53957,0.110503,0.147899,0.351852,0.020781,0.091694,0.397251,0.464586,0.228681
CUST00420,0.235623,0.292884,0.165683,0.805492,0.146309,0.527778,1,0.653175,0.322671,0.53088,0.804229
CUST00421,0.130658,0.12543,0.06598,0.429644,0.516285,0.444444,0.227075,0.09649,0.066209,0.529045,0.442851
CUST00422,0.149301,0.092021,0.074777,0.441322,0.382421,0.462963,0.453017,0.394974,0.140788,0.474718,0.375164
